Year,State,Metric Name,Metric Value,Unit,Rank
2023,Mississippi,CO2 Equivalent Emissions From Lost NG,502.402104483237,thousand metric tons,27.0
2023,Missouri,CO2 Equivalent Emissions From Lost NG,289.1479871672304,thousand metric tons,18.0
2023,Montana,CO2 Equivalent Emissions From Lost NG,263.2224144520589,thousand metric tons,16.0
2023,Nebraska,CO2 Equivalent Emissions From Lost NG,633.3897203789652,thousand metric tons,30.0
2023,Nevada,CO2 Equivalent Emissions From Lost NG,77.23727542189377,thousand metric tons,5.0
2023,New Hampshire,CO2 Equivalent Emissions From Lost NG,28.82154794287399,thousand metric tons,3.0
2023,New Jersey,CO2 Equivalent Emissions From Lost NG,1120.2323202423936,thousand metric tons,40.0
2023,New Mexico,CO2 Equivalent Emissions From Lost NG,94.84978313449048,thousand metric tons,8.0
2023,New York,CO2 Equivalent Emissions From Lost NG,6917.204199788161,thousand metric tons,50.0
2023,North Carolina,CO2 Equivalent Emissions From Lost NG,608.9368411599595,thousand metric tons,29.0
2023,North Dakota,CO2 Equivalent Emissions From Lost NG,163.6669966499508,thousand metric tons,11.0
2023,Ohio,CO2 Equivalent Emissions From Lost NG,3265.2181992654937,thousand metric tons,46.0
2023,Oklahoma,CO2 Equivalent Emissions From Lost NG,255.94476740453308,thousand metric tons,14.0
2023,Oregon,CO2 Equivalent Emissions From Lost NG,258.7489779264957,thousand metric tons,15.0
2023,Pennsylvania,CO2 Equivalent Emissions From Lost NG,1750.8282325761606,thousand metric tons,43.0
2023,Rhode Island,CO2 Equivalent Emissions From Lost NG,499.87838931687617,thousand metric tons,25.0
2023,South Carolina,CO2 Equivalent Emissions From Lost NG,73.27690391101392,thousand metric tons,4.0
2023,South Dakota,CO2 Equivalent Emissions From Lost NG,81.65461287633667,thousand metric tons,6.0
2023,Tennessee,CO2 Equivalent Emissions From Lost NG,495.5955410263112,thousand metric tons,24.0
2023,Texas,CO2 Equivalent Emissions From Lost NG,5947.194418012254,thousand metric tons,49.0
2023,Utah,CO2 Equivalent Emissions From Lost NG,1233.932134307374,thousand metric tons,41.0
2023,Vermont,CO2 Equivalent Emissions From Lost NG,0.07281733734825986,thousand metric tons,1.0
2023,Virginia,CO2 Equivalent Emissions From Lost NG,962.9531873596162,thousand metric tons,38.0
2023,Washington,CO2 Equivalent Emissions From Lost NG,950.5738684933849,thousand metric tons,37.0
2023,West Virginia,CO2 Equivalent Emissions From Lost NG,1044.7032801119656,thousand metric tons,39.0
2023,Wisconsin,CO2 Equivalent Emissions From Lost NG,501.8582035552888,thousand metric tons,26.0
2023,Wyoming,CO2 Equivalent Emissions From Lost NG,301.07145464098073,thousand metric tons,21.0
2023,Alabama,NG - Consumption per Customer - All Sectors,120.79016782022234,Mcf per customer,42.0
2023,Alaska,NG - Consumption per Customer - All Sectors,564.2829143478539,Mcf per customer,51.0
2023,Arizona,NG - Consumption per Customer - All Sectors,55.245133642472005,Mcf per customer,3.0
2023,Arkansas,NG - Consumption per Customer - All Sectors,78.11092482456577,Mcf per customer,9.0
2023,California,NG - Consumption per Customer - All Sectors,53.885822466715645,Mcf per customer,2.0
2023,Colorado,NG - Consumption per Customer - All Sectors,100.63507036518101,Mcf per customer,32.0
2023,Connecticut,NG - Consumption per Customer - All Sectors,153.17491767825177,Mcf per customer,45.0
2023,Delaware,NG - Consumption per Customer - All Sectors,74.75922949690515,Mcf per customer,5.0
2023,District of Columbia,NG - Consumption per Customer - All Sectors,75.7697502062549,Mcf per customer,7.0
2023,Florida,NG - Consumption per Customer - All Sectors,43.906710999743,Mcf per customer,1.0
2023,Georgia,NG - Consumption per Customer - All Sectors,157.39975610989964,Mcf per customer,46.0
2023,Hawaii,NG - Consumption per Customer - All Sectors,93.58326798205715,Mcf per customer,23.0
2023,Idaho,NG - Consumption per Customer - All Sectors,104.95759870580513,Mcf per customer,35.0
2023,Illinois,NG - Consumption per Customer - All Sectors,102.22495891242434,Mcf per customer,33.0
2023,Indiana,NG - Consumption per Customer - All Sectors,95.8178216986427,Mcf per customer,24.0
2023,Iowa,NG - Consumption per Customer - All Sectors,92.39921469160794,Mcf per customer,21.0
2023,Kansas,NG - Consumption per Customer - All Sectors,92.1415435112574,Mcf per customer,20.0
2023,Kentucky,NG - Consumption per Customer - All Sectors,99.47639237934285,Mcf per customer,28.0
2023,Louisiana,NG - Consumption per Customer - All Sectors,75.19545198812239,Mcf per customer,6.0
2023,Maine,NG - Consumption per Customer - All Sectors,239.76907519373245,Mcf per customer,50.0
2023,Maryland,NG - Consumption per Customer - All Sectors,69.52810344701486,Mcf per customer,4.0
2023,Massachusetts,NG - Consumption per Customer - All Sectors,93.21349295713935,Mcf per customer,22.0
2023,Michigan,NG - Consumption per Customer - All Sectors,107.88679685569184,Mcf per customer,41.0
2023,Minnesota,NG - Consumption per Customer - All Sectors,139.1563014439617,Mcf per customer,44.0
2023,Mississippi,NG - Consumption per Customer - All Sectors,91.05002590143,Mcf per customer,18.0
2023,Missouri,NG - Consumption per Customer - All Sectors,90.97713956508454,Mcf per customer,17.0
2023,Montana,NG - Consumption per Customer - All Sectors,107.75804895985918,Mcf per customer,40.0
2023,Nebraska,NG - Consumption per Customer - All Sectors,107.01198561266821,Mcf per customer,38.0
2023,Nevada,NG - Consumption per Customer - All Sectors,76.90133508369412,Mcf per customer,8.0
2023,New Hampshire,NG - Consumption per Customer - All Sectors,99.58192293842276,Mcf per customer,29.0
2023,New Jersey,NG - Consumption per Customer - All Sectors,89.73731661149102,Mcf per customer,16.0
2023,New Mexico,NG - Consumption per Customer - All Sectors,84.26547063842102,Mcf per customer,11.0
2023,New York,NG - Consumption per Customer - All Sectors,97.50945718438962,Mcf per customer,25.0
2023,North Carolina,NG - Consumption per Customer - All Sectors,83.45757986257132,Mcf per customer,10.0
2023,North Dakota,NG - Consumption per Customer - All Sectors,233.09047489763466,Mcf per customer,49.0
2023,Ohio,NG - Consumption per Customer - All Sectors,98.01648292203488,Mcf per customer,26.0
2023,Oklahoma,NG - Consumption per Customer - All Sectors,86.62464936513472,Mcf per customer,12.0
2023,Oregon,NG - Consumption per Customer - All Sectors,99.29182188908443,Mcf per customer,27.0
2023,Pennsylvania,NG - Consumption per Customer - All Sectors,89.53908804614066,Mcf per customer,15.0
2023,Rhode Island,NG - Consumption per Customer - All Sectors,87.15738784045475,Mcf per customer,14.0
2023,South Carolina,NG - Consumption per Customer - All Sectors,100.4899912868018,Mcf per customer,31.0
2023,South Dakota,NG - Consumption per Customer - All Sectors,105.60910887402198,Mcf per customer,37.0
2023,Tennessee,NG - Consumption per Customer - All Sectors,104.9626508552227,Mcf per customer,36.0
2023,Texas,NG - Consumption per Customer - All Sectors,165.89932623219713,Mcf per customer,47.0
2023,Utah,NG - Consumption per Customer - All Sectors,100.42849710882587,Mcf per customer,30.0
2023,Vermont,NG - Consumption per Customer - All Sectors,224.5400959068949,Mcf per customer,48.0
2023,Virginia,NG - Consumption per Customer - All Sectors,86.64433330552754,Mcf per customer,13.0
2023,Washington,NG - Consumption per Customer - All Sectors,103.88654910397563,Mcf per customer,34.0
2023,West Virginia,NG - Consumption per Customer - All Sectors,91.41484926321482,Mcf per customer,19.0
2023,Wisconsin,NG - Consumption per Customer - All Sectors,107.45749271707997,Mcf per customer,39.0
2023,Wyoming,NG - Consumption per Customer - All Sectors,132.23493092536853,Mcf per customer,43.0
2023,Alabama,NG - Consumption per Customer - Commercial Sector,261.3113149759968,Mcf per customer,2.0
2023,Alaska,NG - Consumption per Customer - Commercial Sector,1126.036924563462,Mcf per customer,51.0
2023,Arizona,NG - Consumption per Customer - Commercial Sector,499.1169895803525,Mcf per customer,43.0
2023,Arkansas,NG - Consumption per Customer - Commercial Sector,284.9099719202246,Mcf per customer,5.0
2023,California,NG - Consumption per Customer - Commercial Sector,343.85357021278696,Mcf per customer,20.0
2023,Colorado,NG - Consumption per Customer - Commercial Sector,377.1897487578214,Mcf per customer,29.0
2023,Connecticut,NG - Consumption per Customer - Commercial Sector,698.9291275079414,Mcf per customer,48.0
2023,Delaware,NG - Consumption per Customer - Commercial Sector,353.651435018687,Mcf per customer,22.0
2023,District of Columbia,NG - Consumption per Customer - Commercial Sector,466.2186797752809,Mcf per customer,39.0
2023,Florida,NG - Consumption per Customer - Commercial Sector,473.52384626513,Mcf per customer,40.0
2023,Georgia,NG - Consumption per Customer - Commercial Sector,337.49205523776504,Mcf per customer,18.0
2023,Hawaii,NG - Consumption per Customer - Commercial Sector,780.7916807575245,Mcf per customer,49.0
2023,Idaho,NG - Consumption per Customer - Commercial Sector,383.641064738172,Mcf per customer,31.0
2023,Illinois,NG - Consumption per Customer - Commercial Sector,305.3913746699383,Mcf per customer,8.0
2023,Indiana,NG - Consumption per Customer - Commercial Sector,389.75033217294254,Mcf per customer,33.0
2023,Iowa,NG - Consumption per Customer - Commercial Sector,319.45460351675547,Mcf per customer,11.0
2023,Kansas,NG - Consumption per Customer - Commercial Sector,271.5257316845834,Mcf per customer,4.0
2023,Kentucky,NG - Consumption per Customer - Commercial Sector,311.2225952466399,Mcf per customer,9.0
2023,Louisiana,NG - Consumption per Customer - Commercial Sector,366.97123992454124,Mcf per customer,27.0
2023,Maine,NG - Consumption per Customer - Commercial Sector,533.605183624874,Mcf per customer,45.0
2023,Maryland,NG - Consumption per Customer - Commercial Sector,315.94693230215444,Mcf per customer,10.0
2023,Massachusetts,NG - Consumption per Customer - Commercial Sector,324.37073336957314,Mcf per customer,14.0
2023,Michigan,NG - Consumption per Customer - Commercial Sector,402.74452957574,Mcf per customer,34.0
2023,Minnesota,NG - Consumption per Customer - Commercial Sector,644.0601480439997,Mcf per customer,47.0
2023,Mississippi,NG - Consumption per Customer - Commercial Sector,303.38211016672113,Mcf per customer,6.0
2023,Missouri,NG - Consumption per Customer - Commercial Sector,381.17681570072665,Mcf per customer,30.0
2023,Montana,NG - Consumption per Customer - Commercial Sector,337.151502069631,Mcf per customer,17.0
2023,Nebraska,NG - Consumption per Customer - Commercial Sector,406.0736632600577,Mcf per customer,36.0
2023,Nevada,NG - Consumption per Customer - Commercial Sector,462.6431783792872,Mcf per customer,38.0
2023,New Hampshire,NG - Consumption per Customer - Commercial Sector,323.12449630119687,Mcf per customer,12.0
2023,New Jersey,NG - Consumption per Customer - Commercial Sector,303.70809336306274,Mcf per customer,7.0
2023,New Mexico,NG - Consumption per Customer - Commercial Sector,342.7811391612769,Mcf per customer,19.0
2023,New York,NG - Consumption per Customer - Commercial Sector,363.14716800165115,Mcf per customer,26.0
2023,North Carolina,NG - Consumption per Customer - Commercial Sector,362.62271910317725,Mcf per customer,24.0
2023,North Dakota,NG - Consumption per Customer - Commercial Sector,611.4489942528736,Mcf per customer,46.0
2023,Ohio,NG - Consumption per Customer - Commercial Sector,497.4274371291325,Mcf per customer,42.0
2023,Oklahoma,NG - Consumption per Customer - Commercial Sector,226.17428447574036,Mcf per customer,1.0
2023,Oregon,NG - Consumption per Customer - Commercial Sector,362.8264893138624,Mcf per customer,25.0
2023,Pennsylvania,NG - Consumption per Customer - Commercial Sector,326.9527675840145,Mcf per customer,15.0
2023,Rhode Island,NG - Consumption per Customer - Commercial Sector,266.85155012446256,Mcf per customer,3.0
2023,South Carolina,NG - Consumption per Customer - Commercial Sector,351.36211228137984,Mcf per customer,21.0
2023,South Dakota,NG - Consumption per Customer - Commercial Sector,356.4701403847582,Mcf per customer,23.0
2023,Tennessee,NG - Consumption per Customer - Commercial Sector,333.37238355376655,Mcf per customer,16.0
2023,Texas,NG - Consumption per Customer - Commercial Sector,405.0036347423496,Mcf per customer,35.0
2023,Utah,NG - Consumption per Customer - Commercial Sector,446.22920658214775,Mcf per customer,37.0
2023,Vermont,NG - Consumption per Customer - Commercial Sector,1091.471514958625,Mcf per customer,50.0
2023,Virginia,NG - Consumption per Customer - Commercial Sector,371.6512551501508,Mcf per customer,28.0
2023,Washington,NG - Consumption per Customer - Commercial Sector,483.639554148335,Mcf per customer,41.0
2023,West Virginia,NG - Consumption per Customer - Commercial Sector,324.11160791553687,Mcf per customer,13.0
2023,Wisconsin,NG - Consumption per Customer - Commercial Sector,386.12705511057436,Mcf per customer,32.0
2023,Wyoming,NG - Consumption per Customer - Commercial Sector,522.564160702898,Mcf per customer,44.0
2023,Alabama,NG - Consumption per Customer - Industrial Sector,17197.51855072464,Mcf per customer,36.0
2023,Alaska,NG - Consumption per Customer - Industrial Sector,7313877.571428572,Mcf per customer,50.0
2023,Arizona,NG - Consumption per Customer - Industrial Sector,19912.258620689656,Mcf per customer,37.0
2023,Arkansas,NG - Consumption per Customer - Industrial Sector,4160.89058524173,Mcf per customer,17.0
2023,California,NG - Consumption per Customer - Industrial Sector,1026.8830654477044,Mcf per customer,4.0
2023,Colorado,NG - Consumption per Customer - Industrial Sector,7241.632653061224,Mcf per customer,23.0
2023,Connecticut,NG - Consumption per Customer - Industrial Sector,4931.500397140588,Mcf per customer,19.0
2023,Delaware,NG - Consumption per Customer - Industrial Sector,1603.8653846153845,Mcf per customer,6.0
2023,District of Columbia,NG - Consumption per Customer - Industrial Sector,,Mcf per customer,
2023,Florida,NG - Consumption per Customer - Industrial Sector,23392.72514619883,Mcf per customer,41.0
2023,Georgia,NG - Consumption per Customer - Industrial Sector,36557.64505119454,Mcf per customer,44.0
2023,Hawaii,NG - Consumption per Customer - Industrial Sector,15454.4,Mcf per customer,32.0
2023,Idaho,NG - Consumption per Customer - Industrial Sector,5405.542253521126,Mcf per customer,20.0
2023,Illinois,NG - Consumption per Customer - Industrial Sector,976.7680005308912,Mcf per customer,3.0
2023,Indiana,NG - Consumption per Customer - Industrial Sector,3432.390492359932,Mcf per customer,15.0
2023,Iowa,NG - Consumption per Customer - Industrial Sector,5683.157169117647,Mcf per customer,22.0
2023,Kansas,NG - Consumption per Customer - Industrial Sector,2373.6032857527607,Mcf per customer,12.0
2023,Kentucky,NG - Consumption per Customer - Industrial Sector,14886.268404907976,Mcf per customer,31.0
2023,Louisiana,NG - Consumption per Customer - Industrial Sector,40330.90681003584,Mcf per customer,46.0
2023,Maine,NG - Consumption per Customer - Industrial Sector,32706.52,Mcf per customer,43.0
2023,Maryland,NG - Consumption per Customer - Industrial Sector,710.2566995768689,Mcf per customer,2.0
2023,Massachusetts,NG - Consumption per Customer - Industrial Sector,1666.2754602991945,Mcf per customer,9.0
2023,Michigan,NG - Consumption per Customer - Industrial Sector,2151.073890564412,Mcf per customer,11.0
2023,Minnesota,NG - Consumption per Customer - Industrial Sector,15758.34328358209,Mcf per customer,33.0
2023,Mississippi,NG - Consumption per Customer - Industrial Sector,16680.569486404835,Mcf per customer,35.0
2023,Missouri,NG - Consumption per Customer - Industrial Sector,3182.6714606741575,Mcf per customer,14.0
2023,Montana,NG - Consumption per Customer - Industrial Sector,1645.4375,Mcf per customer,7.0
2023,Nebraska,NG - Consumption per Customer - Industrial Sector,11806.439393939394,Mcf per customer,28.0
2023,Nevada,NG - Consumption per Customer - Industrial Sector,21267.51256281407,Mcf per customer,40.0
2023,New Hampshire,NG - Consumption per Customer - Industrial Sector,13800.951612903225,Mcf per customer,30.0
2023,New Jersey,NG - Consumption per Customer - Industrial Sector,638.7303709282621,Mcf per customer,1.0
2023,New Mexico,NG - Consumption per Customer - Industrial Sector,5406.664670658683,Mcf per customer,21.0
2023,New York,NG - Consumption per Customer - Industrial Sector,1074.982688146189,Mcf per customer,5.0
2023,North Carolina,NG - Consumption per Customer - Industrial Sector,9875.216099405727,Mcf per customer,26.0
2023,North Dakota,NG - Consumption per Customer - Industrial Sector,75372.73224043715,Mcf per customer,47.0
2023,Ohio,NG - Consumption per Customer - Industrial Sector,3015.348964013086,Mcf per customer,13.0
2023,Oklahoma,NG - Consumption per Customer - Industrial Sector,9319.01906779661,Mcf per customer,25.0
2023,Oregon,NG - Consumption per Customer - Industrial Sector,11757.643628509719,Mcf per customer,27.0
2023,Pennsylvania,NG - Consumption per Customer - Industrial Sector,1663.7671885636487,Mcf per customer,8.0
2023,Rhode Island,NG - Consumption per Customer - Industrial Sector,7382.58904109589,Mcf per customer,24.0
2023,South Carolina,NG - Consumption per Customer - Industrial Sector,27643.23119122257,Mcf per customer,42.0
2023,South Dakota,NG - Consumption per Customer - Industrial Sector,4716.448529411765,Mcf per customer,18.0
2023,Tennessee,NG - Consumption per Customer - Industrial Sector,15816.684450524395,Mcf per customer,34.0
2023,Texas,NG - Consumption per Customer - Industrial Sector,134079.53563218392,Mcf per customer,48.0
2023,Utah,NG - Consumption per Customer - Industrial Sector,13784.476923076923,Mcf per customer,29.0
2023,Vermont,NG - Consumption per Customer - Industrial Sector,142459.92857142858,Mcf per customer,49.0
2023,Virginia,NG - Consumption per Customer - Industrial Sector,20739.17910447761,Mcf per customer,39.0
2023,Washington,NG - Consumption per Customer - Industrial Sector,1747.2792670512385,Mcf per customer,10.0
2023,West Virginia,NG - Consumption per Customer - Industrial Sector,39334.96551724138,Mcf per customer,45.0
2023,Wisconsin,NG - Consumption per Customer - Industrial Sector,3835.0003551136365,Mcf per customer,16.0
2023,Wyoming,NG - Consumption per Customer - Industrial Sector,20635.121212121212,Mcf per customer,38.0
2023,Alabama,NG - Consumption per Customer - Residential Sector,34.41349039898527,Mcf per customer,5.0
2023,Alaska,NG - Consumption per Customer - Residential Sector,145.9597557708307,Mcf per customer,51.0
2023,Arizona,NG - Consumption per Customer - Residential Sector,32.74000613196512,Mcf per customer,4.0
2023,Arkansas,NG - Consumption per Customer - Residential Sector,50.25429652195457,Mcf per customer,12.0
2023,California,NG - Consumption per Customer - Residential Sector,40.487963267469674,Mcf per customer,8.0
2023,Colorado,NG - Consumption per Customer - Residential Sector,72.68611230381725,Mcf per customer,37.0
2023,Connecticut,NG - Consumption per Customer - Residential Sector,76.77208596165843,Mcf per customer,44.0
2023,Delaware,NG - Consumption per Customer - Residential Sector,54.50437279728495,Mcf per customer,17.0
2023,District of Columbia,NG - Consumption per Customer - Residential Sector,55.49541639014287,Mcf per customer,18.0
2023,Florida,NG - Consumption per Customer - Residential Sector,19.46072215154759,Mcf per customer,1.0
2023,Georgia,NG - Consumption per Customer - Residential Sector,44.988394112077536,Mcf per customer,11.0
2023,Hawaii,NG - Consumption per Customer - Residential Sector,20.65456305979182,Mcf per customer,2.0
2023,Idaho,NG - Consumption per Customer - Residential Sector,74.24844082880902,Mcf per customer,40.0
2023,Illinois,NG - Consumption per Customer - Residential Sector,86.0741428819404,Mcf per customer,50.0
2023,Indiana,NG - Consumption per Customer - Residential Sector,66.72389706067109,Mcf per customer,29.0
2023,Iowa,NG - Consumption per Customer - Residential Sector,62.511636801605334,Mcf per customer,24.0
2023,Kansas,NG - Consumption per Customer - Residential Sector,66.3739322657397,Mcf per customer,28.0
2023,Kentucky,NG - Consumption per Customer - Residential Sector,51.36494723120696,Mcf per customer,14.0
2023,Louisiana,NG - Consumption per Customer - Residential Sector,31.975664043810852,Mcf per customer,3.0
2023,Maine,NG - Consumption per Customer - Residential Sector,82.91202957362833,Mcf per customer,48.0
2023,Maryland,NG - Consumption per Customer - Residential Sector,55.755008245016825,Mcf per customer,19.0
2023,Massachusetts,NG - Consumption per Customer - Residential Sector,68.36205907602783,Mcf per customer,31.0
2023,Michigan,NG - Consumption per Customer - Residential Sector,82.8295680324103,Mcf per customer,47.0
2023,Minnesota,NG - Consumption per Customer - Residential Sector,79.34375210905878,Mcf per customer,46.0
2023,Mississippi,NG - Consumption per Customer - Residential Sector,43.38515641027928,Mcf per customer,9.0
2023,Missouri,NG - Consumption per Customer - Residential Sector,63.27557799481702,Mcf per customer,25.0
2023,Montana,NG - Consumption per Customer - Residential Sector,75.49028400086257,Mcf per customer,41.0
2023,Nebraska,NG - Consumption per Customer - Residential Sector,69.2643470932658,Mcf per customer,33.0
2023,Nevada,NG - Consumption per Customer - Residential Sector,53.181957273310005,Mcf per customer,15.0
2023,New Hampshire,NG - Consumption per Customer - Residential Sector,60.42194722443764,Mcf per customer,23.0
2023,New Jersey,NG - Consumption per Customer - Residential Sector,73.10821180319876,Mcf per customer,38.0
2023,New Mexico,NG - Consumption per Customer - Residential Sector,59.78173684972203,Mcf per customer,21.0
2023,New York,NG - Consumption per Customer - Residential Sector,76.43799744199804,Mcf per customer,43.0
2023,North Carolina,NG - Consumption per Customer - Residential Sector,44.73870970933898,Mcf per customer,10.0
2023,North Dakota,NG - Consumption per Customer - Residential Sector,83.44858994344314,Mcf per customer,49.0
2023,Ohio,NG - Consumption per Customer - Residential Sector,70.90074490118526,Mcf per customer,35.0
2023,Oklahoma,NG - Consumption per Customer - Residential Sector,59.95968661951817,Mcf per customer,22.0
2023,Oregon,NG - Consumption per Customer - Residential Sector,58.21549615447208,Mcf per customer,20.0
2023,Pennsylvania,NG - Consumption per Customer - Residential Sector,71.55845402557802,Mcf per customer,36.0
2023,Rhode Island,NG - Consumption per Customer - Residential Sector,69.1063282208343,Mcf per customer,32.0
2023,South Carolina,NG - Consumption per Customer - Residential Sector,37.782521295140135,Mcf per customer,6.0
2023,South Dakota,NG - Consumption per Customer - Residential Sector,64.28601574275666,Mcf per customer,27.0
2023,Tennessee,NG - Consumption per Customer - Residential Sector,51.167624137524925,Mcf per customer,13.0
2023,Texas,NG - Consumption per Customer - Residential Sector,38.3930847559771,Mcf per customer,7.0
2023,Utah,NG - Consumption per Customer - Residential Sector,76.07715365085588,Mcf per customer,42.0
2023,Vermont,NG - Consumption per Customer - Residential Sector,73.89323829003058,Mcf per customer,39.0
2023,Virginia,NG - Consumption per Customer - Residential Sector,53.406925646414365,Mcf per customer,16.0
2023,Washington,NG - Consumption per Customer - Residential Sector,67.85854417915486,Mcf per customer,30.0
2023,West Virginia,NG - Consumption per Customer - Residential Sector,63.950754128686725,Mcf per customer,26.0
2023,Wisconsin,NG - Consumption per Customer - Residential Sector,69.8969864824207,Mcf per customer,34.0
2023,Wyoming,NG - Consumption per Customer - Residential Sector,78.64718775991129,Mcf per customer,45.0
2023,Alabama,NG - Expenditures per Customer - All Sectors,1259.0433580597735,$ per customer,32.0
2023,Alaska,NG - Expenditures per Customer - All Sectors,4739.376690334549,$ per customer,51.0
2023,Arizona,NG - Expenditures per Customer - All Sectors,883.8591459945559,$ per customer,3.0
2023,Arkansas,NG - Expenditures per Customer - All Sectors,1209.6169234932563,$ per customer,26.0
2023,California,NG - Expenditures per Customer - All Sectors,1099.247045193245,$ per customer,14.0
2023,Colorado,NG - Expenditures per Customer - All Sectors,1134.4988994584621,$ per customer,18.0
2023,Connecticut,NG - Expenditures per Customer - All Sectors,2277.4860068301086,$ per customer,48.0
2023,Delaware,NG - Expenditures per Customer - All Sectors,1243.748921136356,$ per customer,31.0
2023,District of Columbia,NG - Expenditures per Customer - All Sectors,1214.109977190635,$ per customer,28.0
2023,Florida,NG - Expenditures per Customer - All Sectors,783.6184175019275,$ per customer,1.0
2023,Georgia,NG - Expenditures per Customer - All Sectors,1463.423660534801,$ per customer,38.0
2023,Hawaii,NG - Expenditures per Customer - All Sectors,3958.9123874651023,$ per customer,50.0
2023,Idaho,NG - Expenditures per Customer - All Sectors,979.9961920503923,$ per customer,6.0
2023,Illinois,NG - Expenditures per Customer - All Sectors,1137.9801653032018,$ per customer,19.0
2023,Indiana,NG - Expenditures per Customer - All Sectors,1011.9959239612738,$ per customer,8.0
2023,Iowa,NG - Expenditures per Customer - All Sectors,984.5267138051812,$ per customer,7.0
2023,Kansas,NG - Expenditures per Customer - All Sectors,1208.861107828337,$ per customer,25.0
2023,Kentucky,NG - Expenditures per Customer - All Sectors,1186.272929260602,$ per customer,22.0
2023,Louisiana,NG - Expenditures per Customer - All Sectors,817.2037687876253,$ per customer,2.0
2023,Maine,NG - Expenditures per Customer - All Sectors,3656.180916290556,$ per customer,49.0
2023,Maryland,NG - Expenditures per Customer - All Sectors,1150.7322456427771,$ per customer,21.0
2023,Massachusetts,NG - Expenditures per Customer - All Sectors,1809.8956214324785,$ per customer,45.0
2023,Michigan,NG - Expenditures per Customer - All Sectors,1187.001868502254,$ per customer,23.0
2023,Minnesota,NG - Expenditures per Customer - All Sectors,1496.6474030515951,$ per customer,40.0
2023,Mississippi,NG - Expenditures per Customer - All Sectors,1083.0869605374646,$ per customer,12.0
2023,Missouri,NG - Expenditures per Customer - All Sectors,1416.4174182623751,$ per customer,37.0
2023,Montana,NG - Expenditures per Customer - All Sectors,1074.0172161238404,$ per customer,11.0
2023,Nebraska,NG - Expenditures per Customer - All Sectors,1236.1104484358182,$ per customer,30.0
2023,Nevada,NG - Expenditures per Customer - All Sectors,1212.7662247739422,$ per customer,27.0
2023,New Hampshire,NG - Expenditures per Customer - All Sectors,1842.7704882367063,$ per customer,46.0
2023,New Jersey,NG - Expenditures per Customer - All Sectors,1138.5185962029498,$ per customer,20.0
2023,New Mexico,NG - Expenditures per Customer - All Sectors,894.3030864402232,$ per customer,4.0
2023,New York,NG - Expenditures per Customer - All Sectors,1497.8790178263316,$ per customer,41.0
2023,North Carolina,NG - Expenditures per Customer - All Sectors,1131.4652264885792,$ per customer,16.0
2023,North Dakota,NG - Expenditures per Customer - All Sectors,1620.4622868889246,$ per customer,42.0
2023,Ohio,NG - Expenditures per Customer - All Sectors,1215.1534129263778,$ per customer,29.0
2023,Oklahoma,NG - Expenditures per Customer - All Sectors,1091.9549023216582,$ per customer,13.0
2023,Oregon,NG - Expenditures per Customer - All Sectors,1348.6054050532969,$ per customer,36.0
